player_id,match_id,region,device,ping,score,kills,deaths,match_duration_seconds
P1112,M2052,SEA,Android,84,1461,9,16,317
P0281,M1569,SEA,Android,106,212,0,1,488
P0307,M1725,Latin America,Android,91,2030,12,9,425
P0900,M0044,North America,Android,108,1317,7,14,570
P0257,M2242,North America,iOS,65,1572,9,9,385
P0918,M1087,Europe,Android,92,2890,15,15,486
P0015,M1191,Latin America,PC,107,656,2,0,436
P1170,M0824,North America,iOS,63,3792,23,21,511
P0496,M1919,Latin America,iOS,33,1404,8,9,535
P0915,M1171,SEA,Android,103,1348,6,2,549
P0111,M1579,North America,PC,65,1590,7,2,427
P0730,M1828,Europe,Android,67,1535,9,7,440
P1001,M0623,India,Android,80,1955,9,6,528
P0878,M0866,Europe,Android,88,2967,17,6,444
P1132,M0222,North America,Android,83,2704,15,13,425
P1156,M0639,SEA,Android,20,2416,17,2,397
P0452,M2346,North America,iOS,53,1068,5,3,393
P1160,M2255,Latin America,iOS,102,1904,10,2,494
P0797,M0044,India,Android,74,1875,12,13,316
P0480,M1981,India,PC,99,4532,28,5,404
P0763,M2692,Latin America,iOS,46,981,5,5,454
P0785,M1360,North America,Android,186,2235,14,10,395
P0020,M2605,North America,Android,184,529,2,6,439
P1114,M0617,Latin America,Android,75,587,4,12,462
P1086,M0709,India,PC,91,1584,6,12,372
P1193,M0210,SEA,Android,113,2168,11,0,491
P0988,M2210,Europe,iOS,91,1403,9,9,325
P0872,M1158,Europe,iOS,63,1838,10,0,401
P0678,M2539,SEA,iOS,58,2104,13,7,245
P0779,M1281,North America,Android,91,2295,11,3,466
P1137,M1991,Latin America,Android,20,1803,8,12,405
P0673,M2943,India,Android,55,696,0,12,528
P0875,M1705,India,Android,70,2730,16,9,453
P1126,M2821,India,iOS,92,0,0,10,422
P0130,M1191,North America,Android,83,1920,13,9,387
P0610,M0057,SEA,Android,137,2542,15,10,432
P0773,M1177,Latin America,Android,120,594,1,6,434
P0186,M1847,India,Android,123,2030,10,7,423
P1037,M2954,India,iOS,103,1298,6,11,342
P0067,M0163,Europe,iOS,38,2667,18,10,353
P1059,M0987,North America,iOS,136,1697,8,11,544
P0295,M2732,North America,Android,98,3059,16,9,428
P0751,M2880,Europe,PC,122,564,2,8,356
P1024,M2698,Latin America,Android,97,1551,10,9,184
P0738,M0774,India,Android,120,1366,9,2,303
P0847,M1497,SEA,iOS,47,2982,16,9,424
P0973,M0231,SEA,Android,92,565,2,1,282
P0632,M0627,SEA,Android,43,2539,14,8,432
P1130,M1110,SEA,Android,79,1816,6,2,524
P1056,M1183,Latin America,Android,47,647,2,10,511
P0194,M1133,Europe,iOS,119,1276,7,7,396
P0296,M1757,SEA,PC,98,1397,10,4,334
P0462,M1472,North America,Android,20,1200,6,13,410
P0231,M0727,India,Android,87,1501,9,12,199
P0711,M2080,India,Android,41,1680,10,12,432
P0910,M1507,India,PC,59,2477,15,7,494
P0951,M1231,Latin America,Android,97,614,0,8,647
P1152,M2488,North America,iOS,103,1458,6,0,514
P0334,M2007,Europe,iOS,79,2133,14,11,288
P0106,M2304,Latin America,Android,34,449,2,11,459
P0243,M1138,Europe,Android,86,2063,11,9,348
P0307,M2029,North America,PC,73,2381,14,3,445
P0610,M0655,India,PC,81,1857,11,5,502
P1039,M2691,India,iOS,92,3250,18,8,336
P0472,M1821,Europe,iOS,94,1795,10,4,586
P0196,M0445,North America,Android,20,1314,6,4,464
P0265,M0376,SEA,Android,115,2328,13,0,485
P1186,M0341,Europe,Android,80,1122,6,7,498
P0471,M2538,North America,iOS,137,1288,5,3,417
P1007,M2208,India,iOS,137,1629,7,5,323
P0303,M0954,North America,PC,54,2910,17,2,463
P0561,M1307,Europe,Android,39,1479,8,8,455
P0457,M2959,North America,PC,76,3414,22,14,475
P1023,M0292,Europe,Android,91,2192,14,9,519
P0279,M2413,India,PC,111,2829,17,9,461
P0855,M2213,North America,iOS,106,2266,14,0,540
P0786,M2337,SEA,Android,133,646,3,6,372
P1058,M0990,Europe,iOS,71,2453,12,7,485
P0152,M2510,Europe,iOS,101,1459,9,7,398
P0065,M1438,India,Android,59,2094,11,14,335
P0317,M1398,Europe,iOS,57,627,3,9,311
P0427,M1672,SEA,iOS,62,3354,20,17,501
P0721,M2137,India,Android,40,3772,21,9,452
P0610,M1674,Europe,PC,20,3145,19,19,484
P1118,M1230,North America,Android,128,1547,7,7,437
P0252,M1070,Europe,Android,70,2559,15,0,567
P0843,M2930,India,Android,64,1216,6,4,441
P0228,M1501,India,PC,79,1728,9,15,359
P0612,M1282,India,iOS,89,2597,17,1,454
P0241,M0883,North America,Android,110,1954,9,9,417
P0149,M2470,India,PC,114,461,0,7,441
P0932,M1784,India,Android,113,2221,12,13,540
P1143,M1213,India,Android,92,589,2,11,477
P0044,M0180,India,Android,45,2339,16,2,480
P1044,M2583,North America,Android,43,2757,20,14,340
P1192,M2878,Europe,iOS,101,402,0,0,421
P0513,M0741,SEA,PC,20,1694,9,1,322
P0729,M0208,North America,Android,76,760,5,6,382
P0589,M2640,India,Android,76,303,0,5,334
P0456,M2655,North America,Android,61,1209,6,13,380
P0616,M2139,India,iOS,21,591,2,10,160
P0289,M1609,Latin America,PC,68,3024,18,10,496
P0365,M0488,Latin America,iOS,73,3099,18,5,463
P0877,M1735,India,Android,44,887,2,7,412
P1033,M0736,India,iOS,138,3111,19,13,545
P0983,M0977,Europe,iOS,69,1438,8,0,347
P0278,M1613,India,iOS,87,2905,17,2,423
P0230,M1803,India,iOS,51,1168,5,10,438
P0955,M2992,India,iOS,79,2744,17,9,500
P0022,M1309,Latin America,Android,107,1501,10,1,398
P0322,M1263,Europe,PC,53,2527,16,1,345
P0293,M1901,Europe,Android,131,1067,5,4,517
P0553,M1530,India,PC,24,1822,12,10,515
P1132,M2382,SEA,iOS,62,1782,12,2,301
P0946,M0423,Europe,Android,75,2735,16,11,486
P0678,M0504,North America,iOS,65,566,3,7,429
P0348,M2838,North America,iOS,54,217,0,12,226
P0602,M2055,India,Android,96,3276,21,9,357
P0186,M1474,SEA,iOS,108,3757,23,5,419
P0462,M1930,Latin America,iOS,82,2015,12,10,262
P0481,M1332,India,PC,106,1440,9,11,340
P0860,M1345,North America,PC,51,3073,23,3,373
P0967,M0027,India,Android,78,1278,8,0,498
P0270,M1118,SEA,Android,70,1808,10,2,447
P0667,M1558,SEA,Android,48,2404,13,5,430
P0371,M2303,Europe,iOS,83,785,7,14,312
P0269,M0703,Europe,iOS,81,2070,10,13,496
P0188,M0683,India,Android,55,1728,11,6,327
P1144,M2388,SEA,iOS,38,1863,10,2,511
P0786,M0345,Europe,iOS,155,203,0,5,534
P0669,M1370,North America,iOS,81,329,0,2,361
P0259,M1727,Europe,Android,106,1931,11,5,525
P0005,M1386,Europe,iOS,130,595,0,0,394
P0145,M0228,India,iOS,31,1700,9,0,480
P1118,M0518,SEA,Android,61,516,0,12,367
P0093,M0878,Europe,PC,64,2230,12,6,558
P0878,M1842,North America,Android,53,613,5,11,271
P0900,M2215,Europe,PC,96,1421,4,9,540
P0110,M2238,SEA,Android,77,1448,8,11,421
P0417,M0750,Europe,iOS,92,1127,5,11,275
P0637,M1609,India,iOS,20,1133,6,7,305
P0362,M2082,India,iOS,68,1503,7,4,501
P0557,M2410,India,iOS,68,2903,17,3,533
P1126,M2390,SEA,Android,44,1232,4,8,515
P0470,M1656,SEA,Android,57,1776,8,16,293
P1124,M2562,India,PC,46,2661,18,12,487
P0836,M0224,India,Android,88,2376,13,8,375
P0571,M0141,India,Android,66,2030,13,13,235
P0419,M0644,SEA,Android,88,1406,9,5,443
P0179,M2478,Latin America,Android,44,1542,9,0,467
P0580,M1168,North America,Android,75,1294,7,8,396
P0874,M2011,India,PC,165,2651,16,5,437
P0772,M0822,India,Android,102,1071,5,7,318
P0102,M2334,Europe,Android,46,1710,10,8,459
P0514,M0288,India,Android,82,1701,9,4,409
P1102,M0531,SEA,PC,20,1675,10,3,297
P1152,M1544,SEA,Android,70,3105,21,13,326
P0082,M1841,Europe,iOS,123,2421,16,7,473
P0290,M2250,India,PC,141,1750,8,1,435
P0717,M0327,Europe,iOS,69,759,3,5,336
P0651,M1666,Europe,iOS,20,1697,9,12,514
P0647,M0897,India,iOS,71,1106,6,10,498
P0982,M1167,Europe,Android,112,1954,12,10,302
P0984,M0785,North America,PC,99,2160,12,19,399
P0733,M1438,North America,PC,64,1622,10,7,492
P0999,M0611,India,iOS,44,888,4,4,574
P0689,M1353,North America,iOS,123,2598,16,14,362
P0133,M2890,India,Android,77,2776,18,3,437
P0708,M0501,SEA,Android,124,3016,18,2,400
P0146,M0106,India,Android,66,1909,10,4,452
P0434,M2259,North America,Android,131,881,5,8,574
P0471,M0783,Europe,iOS,102,1990,10,4,424
P0140,M0576,India,iOS,103,2146,14,10,410
P0695,M2890,North America,iOS,160,1104,4,15,326
P1136,M2320,SEA,Android,50,2583,15,14,391
P0673,M2703,India,Android,63,848,2,18,550
P0619,M0779,Europe,Android,33,1429,8,3,425
P0788,M1871,North America,Android,80,3183,20,10,317
P0618,M1621,SEA,iOS,47,1859,9,10,551
P0061,M0386,Europe,Android,48,1413,7,5,397
P0760,M0651,India,iOS,158,2291,15,9,471
P0334,M1733,North America,Android,50,1745,10,2,402
P0540,M0463,Europe,PC,36,2160,14,3,396
P0952,M0537,North America,Android,86,1839,13,8,355
P0352,M1662,Latin America,Android,70,475,0,8,371
P1186,M0853,SEA,Android,68,2986,17,8,658
P0205,M0486,India,Android,85,2354,17,12,309
P0487,M1324,North America,Android,20,1631,10,9,498
P0297,M2152,India,PC,20,2547,16,6,472
P1119,M0662,Latin America,PC,112,1012,6,4,394
P0585,M2272,Europe,PC,66,1635,7,6,462
P0023,M0884,SEA,iOS,51,1724,9,9,292
P0174,M0915,Latin America,iOS,74,275,0,2,342
P0428,M0196,Latin America,Android,122,1872,12,7,293
P0185,M0124,India,Android,38,1059,5,3,487
P1132,M0046,Europe,iOS,83,2966,19,12,391
P0484,M2405,North America,Android,54,2210,12,10,438
P0558,M0287,Europe,PC,20,174,0,8,346
P0689,M0764,SEA,Android,62,2056,13,7,427
P1081,M1470,Europe,iOS,107,200,2,13,320
P0864,M2357,India,iOS,22,1586,10,0,515
P0476,M2380,Latin America,PC,78,282,1,2,408
P0699,M0728,India,iOS,67,527,2,13,241
P0320,M2724,Latin America,iOS,85,2936,20,3,585
P1056,M0092,India,Android,70,2773,17,6,326
P0616,M0947,India,Android,46,1533,10,14,353
P0388,M2194,India,Android,46,1592,10,10,428
P0864,M1549,Latin America,iOS,69,1818,11,3,363
P0049,M1132,India,Android,141,427,6,2,228
P0968,M2809,India,iOS,78,1395,7,12,453
P0058,M2632,Latin America,Android,78,1931,12,10,337
P0221,M2179,Europe,PC,39,1342,5,12,399
P0232,M0003,India,Android,135,1292,7,8,427
P0444,M1068,Europe,Android,41,1081,8,14,455
P0979,M1007,Latin America,iOS,83,1199,5,11,382
P0123,M0927,India,Android,112,2421,15,15,527
P1180,M1262,India,PC,76,394,0,17,356
P0091,M2412,Europe,Android,97,1038,10,8,377
P0866,M0782,North America,Android,89,1987,11,9,423
P1000,M0202,Latin America,Android,72,1749,9,12,555
P0049,M1050,India,PC,145,1271,4,14,433
P0130,M2804,SEA,PC,114,3707,24,13,344
P0654,M1994,SEA,Android,96,1477,8,10,426
P1088,M0338,India,iOS,84,2348,13,13,387
P0541,M0414,North America,iOS,68,1351,8,1,343
P0952,M2330,Europe,PC,78,1637,9,6,465
P0763,M1758,Europe,iOS,111,1703,11,9,334
P0369,M0431,North America,Android,77,2217,14,1,249
P0613,M1509,Latin America,Android,143,2219,14,0,316
P0249,M0699,India,Android,90,3749,23,7,378
P0608,M1387,Europe,iOS,68,1760,11,13,605
P0281,M0669,Latin America,iOS,110,2387,14,9,349
P0496,M1245,North America,iOS,101,854,0,4,470
P0389,M1987,North America,Android,83,1795,9,17,398
P0564,M0760,North America,PC,20,1919,14,8,266
P0596,M1766,North America,iOS,100,1576,9,5,398
P0075,M2328,North America,iOS,80,709,3,7,473
P1182,M0346,India,Android,91,1652,9,7,437
P0590,M2093,Europe,iOS,95,114,0,8,502
P1155,M2740,North America,Android,23,1717,9,11,218
P0856,M1197,Europe,Android,67,4009,25,5,522
P0899,M1411,India,iOS,20,299,1,10,378
P0993,M2877,SEA,iOS,20,2401,16,9,341
P0770,M2186,North America,iOS,45,963,6,10,363
P0601,M0331,India,iOS,61,1026,6,0,496
P0147,M2688,North America,PC,72,1509,7,14,401
P0350,M0816,Europe,iOS,105,1032,6,9,595
P0905,M1459,Latin America,Android,94,1777,10,7,465
P1082,M2638,SEA,Android,94,1504,7,4,542
P0879,M1418,India,PC,60,986,6,9,365
P0388,M0589,India,Android,20,1939,12,0,501
P0557,M1263,India,iOS,125,2979,19,4,625
P0144,M1714,North America,PC,90,2663,17,13,474
P0150,M2040,Europe,PC,74,2492,16,5,476
P1006,M0551,Europe,Android,22,2054,13,11,352
P0856,M2964,India,iOS,201,1789,10,5,409
P0377,M1267,North America,Android,70,495,0,17,513
P1082,M1266,Europe,PC,61,2865,20,6,226
P0449,M2982,India,Android,56,828,2,12,393
P1198,M1897,India,PC,47,1565,8,6,577
P0963,M1338,North America,Android,85,1660,9,3,420
P0922,M2339,India,Android,116,1908,13,10,525
P0333,M0561,North America,PC,20,574,0,15,587
P0359,M2975,India,Android,20,2059,13,16,386
P0891,M0615,Europe,PC,58,1887,12,6,447
P0899,M2745,Europe,Android,65,1780,11,10,248
P0864,M2543,SEA,PC,43,2141,14,14,413
P0160,M2320,North America,Android,75,1833,12,15,354
P0871,M1184,Europe,Android,91,611,2,4,446
P0140,M1066,Europe,Android,77,2597,14,7,365
P0085,M2819,Europe,Android,85,1407,9,5,314
P1053,M2507,India,iOS,64,1059,5,4,399
P0278,M1877,Latin America,PC,55,1254,5,0,583
P0618,M1983,India,PC,33,1019,8,13,412
P0972,M2851,Europe,iOS,66,2368,15,7,373
P0357,M1062,Europe,iOS,96,2778,19,4,323
P0790,M0487,North America,Android,33,1606,6,7,513
P0142,M1942,SEA,Android,159,632,2,9,491
P0147,M0969,Europe,Android,33,2586,14,3,424
P1186,M1573,SEA,PC,70,127,0,7,499
P0277,M1477,Europe,Android,128,2957,17,8,479
P0799,M1249,India,Android,41,1542,11,7,341
P0811,M0238,India,Android,94,1215,5,0,386
P0874,M1248,SEA,Android,99,1516,9,4,405
P0381,M2497,India,Android,61,2764,16,14,413
P0241,M0015,India,Android,117,1101,6,20,379
P0496,M0247,Latin America,Android,38,619,0,13,424
P0972,M2942,Europe,iOS,123,3036,18,9,396
P0205,M1194,North America,Android,137,3060,21,11,395
P0800,M0151,Europe,iOS,115,0,0,13,453
P0240,M1893,North America,PC,145,1900,10,9,503
P0424,M2768,North America,iOS,86,3217,17,4,467
P0545,M0832,Europe,Android,96,1296,5,6,384
P0959,M0862,SEA,iOS,124,1470,13,12,401
P0088,M1652,SEA,Android,130,2321,12,11,535
P0585,M2550,North America,Android,95,1530,10,7,399
P0020,M2988,North America,Android,61,2902,15,11,429
P0957,M2304,Europe,Android,68,229,2,8,318
P0183,M0612,North America,iOS,96,2288,15,5,333
P0721,M2069,Europe,Android,101,2088,12,0,277
P0581,M2244,Latin America,Android,144,3146,23,2,369
P1145,M1235,North America,PC,155,1339,4,4,464
P0427,M1532,SEA,PC,110,297,0,0,375
P0759,M0754,Latin America,PC,70,1974,11,9,530
P0751,M2590,India,PC,98,1142,6,1,384
P0639,M0127,North America,iOS,111,2940,18,8,297
P0944,M0657,North America,Android,58,2208,10,4,566
P0172,M1624,India,Android,85,1399,7,4,344
P0525,M1742,Latin America,Android,51,2555,15,0,470
P0161,M0966,North America,iOS,82,2033,11,7,367
P0264,M0737,India,iOS,57,1108,6,9,360
P0155,M0902,Europe,Android,119,2024,14,14,360
P0399,M0316,India,Android,96,2028,12,8,406
P0805,M2659,India,PC,63,1209,5,6,368
P0594,M2799,Europe,iOS,83,2380,14,8,524
P0485,M1024,Latin America,Android,103,1524,5,6,293
P1169,M0192,India,iOS,93,1068,8,10,279
P0861,M1623,Latin America,iOS,61,1383,7,6,362
P1109,M0361,SEA,iOS,72,1265,6,9,392
P0920,M0089,SEA,Android,79,1561,10,4,374
P0800,M0086,North America,iOS,120,3099,21,11,388
P0473,M1325,Europe,Android,47,1740,10,9,463
P0267,M1188,Latin America,Android,145,2181,13,5,543
P0942,M0472,Europe,Android,73,1615,8,10,511
P0586,M0191,North America,iOS,137,1904,8,1,547
P0422,M2314,SEA,iOS,63,570,2,1,347
P0131,M0967,India,Android,77,1197,5,5,376
P0726,M0819,India,Android,38,4224,27,11,404
P1072,M2772,North America,Android,134,2243,11,11,388
P0977,M1305,Latin America,Android,98,1454,5,6,478
P0789,M2687,Europe,iOS,76,301,2,11,247
P0941,M0304,North America,iOS,30,2712,16,4,493
P0225,M0012,North America,iOS,61,2487,15,9,525
P0050,M2223,North America,iOS,45,555,3,8,541
P0557,M1264,India,Android,77,1749,9,2,557
P0085,M0601,North America,iOS,60,860,2,4,495
P0474,M1185,Europe,iOS,73,809,2,10,380
P0731,M2819,Europe,Android,34,2191,12,7,452
P0286,M0053,North America,Android,70,2303,16,6,486
P0758,M0512,Europe,Android,61,465,4,5,342
P0456,M1137,Europe,PC,79,1284,6,5,364
P0631,M1118,India,Android,114,1811,8,6,455
P0081,M2552,SEA,iOS,84,0,0,8,378
P0712,M0164,SEA,Android,133,1842,11,12,540
P1051,M0751,Europe,Android,100,1882,12,7,440
P0189,M2004,Europe,PC,43,2624,18,11,489
P0788,M0807,North America,iOS,73,1071,6,10,504
P0209,M2067,North America,iOS,77,820,5,0,535
P1083,M1999,India,Android,27,1216,7,13,513
P1005,M2974,SEA,PC,21,1603,8,8,453
P0217,M1311,India,PC,40,1803,13,0,268
P0254,M2682,North America,Android,56,2253,15,9,411
P0017,M0741,North America,Android,139,2103,12,9,496
P0954,M1210,India,iOS,82,3011,20,11,305
P0035,M0199,India,PC,90,2607,14,10,396
P0682,M2557,Europe,Android,82,1769,10,9,432
P0765,M1838,India,PC,60,3467,21,2,424
P0435,M2395,India,iOS,125,3314,19,6,305
P0904,M1720,North America,Android,116,3845,22,6,550
P0298,M1069,India,iOS,39,561,2,17,335
P0470,M2182,India,iOS,53,649,2,9,585
P0047,M2934,India,PC,49,2049,13,7,350
P0351,M0658,India,iOS,116,441,0,13,311
P1065,M0036,Latin America,iOS,99,1410,7,3,414
P0940,M2692,North America,iOS,74,325,1,2,483
P0455,M0187,Latin America,Android,48,1944,12,13,537
P0444,M0483,India,Android,138,1850,11,11,534
P0576,M1643,SEA,iOS,87,2092,13,17,433
P0673,M0651,North America,Android,37,2198,15,16,340
P0171,M1370,India,PC,35,2484,17,12,536
P0345,M1095,India,iOS,55,2565,16,15,392
P0634,M0123,India,iOS,29,1527,6,13,435
P0422,M2884,North America,Android,83,1631,11,9,380
P0950,M2776,Europe,iOS,86,676,4,12,376
P0706,M0101,Europe,Android,108,1108,5,4,409
P1101,M1758,India,Android,80,2190,11,4,430
P1012,M2121,North America,iOS,85,1859,9,19,339
P0961,M0522,SEA,iOS,44,1588,8,6,413
P0096,M0141,Europe,Android,31,2524,14,4,553
P0772,M1269,North America,iOS,112,2414,15,11,441
P0944,M2609,India,iOS,77,1120,8,0,463
P0202,M2703,Europe,iOS,66,3001,17,8,430
P1040,M0969,Europe,iOS,92,1512,7,10,422
P0771,M2426,North America,iOS,55,2191,11,8,404
P0527,M2552,North America,Android,109,784,2,2,506
P0091,M1054,Europe,iOS,84,1941,10,4,472
P0789,M0389,Europe,PC,84,1383,7,3,576
P0848,M0939,SEA,Android,101,2368,14,5,521
P0964,M0532,Latin America,Android,98,1398,6,5,417
P0313,M1861,India,Android,41,2488,15,14,444
P0472,M0213,SEA,Android,40,274,2,11,304
P0062,M1713,India,PC,88,1186,3,1,529
P0669,M1846,India,Android,117,1881,11,12,363
P1039,M2409,SEA,iOS,115,2305,14,10,384
P0012,M0275,India,Android,94,1923,13,7,440
P1039,M1530,SEA,iOS,42,3192,19,2,449
P0379,M1700,India,PC,83,1486,8,10,430
P0315,M2730,SEA,Android,65,2966,19,5,532
P0087,M0186,India,PC,61,1100,5,1,449
P0663,M0378,SEA,PC,104,354,0,0,416
P0182,M0512,Europe,PC,93,2591,17,7,295
P0972,M1467,India,Android,51,2211,12,6,431
P0888,M1132,Europe,Android,51,3734,23,7,505
P0157,M2107,India,iOS,161,3093,22,12,286
P0966,M2492,Europe,iOS,62,2087,9,12,408
P0452,M2888,India,PC,101,1528,9,4,565
P0336,M1203,North America,Android,63,750,1,0,533
P0634,M0076,Europe,iOS,121,1809,9,2,470
P0614,M1519,India,PC,88,2198,10,4,466
P0095,M1564,Europe,Android,123,1091,7,6,327
P0418,M1356,North America,Android,115,2642,16,9,317
P0782,M0504,North America,Android,115,1985,12,8,332
P0849,M1231,SEA,Android,24,2791,12,0,441
P1018,M2762,India,PC,99,1781,12,5,371
P0162,M2190,India,iOS,80,734,2,7,572
P0305,M0655,SEA,iOS,33,1452,9,6,404
P0403,M1405,North America,iOS,106,801,4,11,590
P0729,M1057,India,Android,111,451,0,8,427
P0348,M2511,Europe,PC,32,821,3,5,367
P0603,M1649,Europe,Android,20,919,5,9,449
P0624,M0935,SEA,iOS,60,2231,13,9,364
P0540,M0385,Europe,iOS,20,757,3,9,444
P1031,M1043,India,iOS,51,2152,15,3,396
P0651,M0240,India,Android,20,0,0,8,248
P0572,M0300,India,PC,123,2085,11,0,441
P0145,M0648,India,PC,89,1990,12,12,528
P0502,M1013,Europe,iOS,92,2325,13,0,607
P0628,M2757,Latin America,iOS,113,1999,13,2,343
P1194,M1663,India,Android,133,1169,5,0,427
P0471,M1744,North America,Android,135,2295,12,11,490
P0907,M2894,SEA,Android,79,506,3,14,346
P0573,M2482,Europe,iOS,95,2893,16,7,517
P1121,M1623,India,Android,36,436,3,7,313
P0427,M0244,India,Android,88,1802,11,18,445
P0425,M0148,India,iOS,45,2538,14,6,395
P0010,M2503,Latin America,iOS,66,2698,16,16,378
P1014,M0507,Latin America,iOS,115,1805,8,12,389
P0520,M0752,Europe,PC,92,2603,16,9,553
P0053,M1337,Europe,iOS,85,3607,25,3,365
P0224,M0809,Europe,iOS,94,1125,5,3,322
P1087,M2341,Europe,Android,45,608,2,8,360
P0974,M0440,North America,iOS,64,1873,13,7,393
P0274,M0853,Europe,Android,141,1592,8,0,545
P0406,M0463,Europe,iOS,77,1373,8,0,466
P0885,M0535,Latin America,PC,38,1145,5,7,423
P1078,M0546,SEA,iOS,79,2732,18,0,366
P0663,M1743,Latin America,Android,24,1700,9,7,463
P0999,M0772,SEA,iOS,72,648,0,8,456
P0720,M0155,India,iOS,84,1285,9,5,494
P0900,M1281,SEA,Android,61,152,0,9,275
P0179,M1193,India,PC,59,1806,10,8,372
P0279,M0467,North America,iOS,69,1274,8,4,411
P0129,M1761,SEA,Android,112,3277,20,11,404
P0307,M1824,India,Android,71,273,2,5,416
P1096,M2405,Latin America,PC,85,2548,13,16,476
P1134,M1366,India,PC,88,2384,13,28,397
P1050,M0865,North America,PC,101,1756,9,2,480
P0871,M0064,SEA,iOS,133,1275,7,4,415
P0551,M0851,Latin America,Android,124,779,4,8,387
P0575,M1140,India,iOS,25,2949,18,2,449
P0362,M2222,India,Android,65,2279,14,0,317
P0851,M0413,India,Android,71,2221,13,6,381
P0814,M2237,India,Android,81,2485,15,3,343
P0653,M1657,Europe,Android,41,1456,10,16,470
P0420,M0841,India,iOS,111,1206,7,1,282
P0949,M0574,India,PC,135,2066,14,19,412
P0541,M2869,North America,Android,119,2073,11,4,532
P0953,M0375,India,iOS,20,1880,9,5,427
P0151,M1211,Europe,iOS,141,2047,12,8,418
P0949,M0345,Europe,Android,96,1669,8,7,440
P0565,M2872,SEA,Android,99,1635,8,1,457
P0068,M2623,India,iOS,42,1156,8,6,414
P1019,M0835,India,Android,93,3504,24,7,534
P0718,M2943,Latin America,Android,119,1388,8,0,309
P1053,M1737,North America,PC,68,717,5,11,360
P0345,M2749,North America,iOS,50,1011,6,12,414
P0259,M2543,India,Android,79,1699,9,0,467
P0976,M1306,SEA,PC,94,1495,9,6,311
P0653,M2709,SEA,iOS,109,2812,20,5,402
P0593,M2340,SEA,PC,97,1520,8,13,607
P0785,M0953,India,Android,70,1318,9,5,161
P0216,M0991,Europe,Android,154,2885,19,4,302
P0610,M1326,North America,PC,84,153,0,5,291
P0277,M2110,Latin America,PC,56,1992,12,9,414
P1104,M0455,Europe,Android,45,2629,16,0,498
P0063,M1695,North America,Android,82,525,3,9,441
P1008,M2387,Latin America,iOS,90,1926,11,7,438
P0978,M0921,North America,Android,75,1283,7,8,451
P1051,M1826,India,iOS,20,2070,14,15,363
P0412,M0648,India,Android,91,1226,7,22,423
P0583,M2904,India,PC,81,1565,9,0,385
P0841,M1635,India,iOS,119,1683,9,14,505
P1096,M2928,India,Android,97,2165,12,11,507
P0571,M0743,SEA,Android,83,1991,13,9,357
P0840,M2035,Europe,Android,65,306,0,9,441
P0081,M2216,North America,iOS,89,227,0,3,521
P0081,M2823,Europe,Android,30,930,5,10,385
P0404,M1700,SEA,Android,78,0,0,0,429
P0579,M0193,North America,iOS,20,2315,15,6,499
P0439,M1320,North America,Android,112,431,1,8,430
P0124,M0200,North America,Android,71,1111,3,5,351
P0562,M1169,SEA,Android,97,2317,14,5,360
P1052,M2951,India,Android,50,3047,17,5,369
P0401,M2832,North America,iOS,50,824,3,8,485
P0765,M1338,India,Android,43,2943,20,5,290
P0990,M1013,Latin America,PC,134,1453,9,11,394
P0254,M0612,India,PC,75,378,2,11,358
P1132,M1423,India,Android,149,2570,17,0,548
P0171,M2667,North America,iOS,113,2108,13,0,425
P0811,M0107,SEA,iOS,100,3055,19,2,410
P0937,M0414,India,Android,48,1842,9,0,435
P0282,M2132,India,Android,83,888,2,10,399
P0728,M1726,North America,iOS,155,521,2,0,262
P0370,M0324,North America,PC,92,3004,19,18,314
P0494,M1895,North America,PC,76,3080,19,5,474
P0372,M1330,Europe,PC,21,2985,15,14,483
P0550,M2787,India,Android,87,1223,6,0,464
P0508,M2262,India,iOS,20,1030,5,12,415
P0275,M2309,Europe,iOS,80,694,4,15,494
P0008,M2154,Europe,Android,55,1739,9,10,521
P0792,M1899,SEA,Android,105,989,3,6,584
P0730,M0465,Europe,Android,20,2275,14,13,308
P0120,M0789,Europe,PC,86,2374,14,8,493
P0279,M1878,Europe,iOS,30,3168,18,11,425
P0085,M0470,Latin America,Android,99,1284,8,18,358
P0401,M2363,India,Android,67,2203,14,16,375
P0406,M1035,North America,Android,30,2147,9,9,530
P0992,M0861,Europe,PC,36,594,2,11,375
P0242,M0648,Europe,Android,89,2760,18,11,438
P0341,M1488,India,iOS,42,1862,13,0,336
P0285,M2190,SEA,iOS,20,2031,10,7,428
P0576,M2796,North America,PC,115,2069,14,15,460
P0696,M0766,Latin America,iOS,78,2554,14,5,484
P0277,M0961,SEA,iOS,149,1730,10,12,370
P0354,M0379,North America,PC,76,3444,21,0,542
P0954,M0395,India,Android,68,1577,10,12,332
P0447,M0180,SEA,Android,121,2746,17,2,447
P0051,M1863,Latin America,Android,75,1838,8,10,476
P0646,M1726,SEA,PC,103,1551,8,0,408
P0979,M2493,Latin America,iOS,79,1367,7,12,371
P1141,M0981,India,PC,96,112,0,11,263
P0414,M0704,India,iOS,91,1138,5,7,397
P0825,M2647,India,iOS,80,2370,13,0,405
P0184,M0592,India,PC,49,1983,12,12,358
P0148,M0862,SEA,iOS,82,482,3,7,380
P0020,M0190,India,PC,62,2281,15,11,366
P0729,M1186,Latin America,Android,87,1684,7,0,506
P0292,M1811,India,iOS,24,2597,16,2,453
P0830,M2364,SEA,iOS,104,2848,17,7,251
